Wall time,Step,Value
1529923780.9606874,100,0.10000000149011612
1529923992.8926873,200,0.10000000149011612
1529924203.8344793,300,0.10333333164453506
1529924414.8358982,400,0.11500000208616257
1529924626.9802587,500,0.11599999666213989
1529924838.243809,600,0.12666666507720947
1529925049.5791829,700,0.13571429252624512
1529925261.4342413,800,0.14749999344348907
1529925472.6981068,900,0.1455555558204651
1529925683.987797,1000,0.15399999916553497
1529926983.1352365,1100,0.20252199470996857
1529927194.5671084,1200,0.2025827169418335
1529927405.9569714,1300,0.2025623619556427
1529927617.446146,1400,0.20257437229156494
1529927828.8909712,1500,0.20261859893798828
1529928043.0511947,1600,0.20263047516345978
1529928255.8459225,1700,0.20265839993953705
1529928468.578438,1800,0.2027824968099594
1529928681.2619805,1900,0.20290620625019073
1529928893.9682693,2000,0.20302952826023102
1529929972.9982283,2100,0.24674344062805176
1529930185.8006759,2200,0.24672985076904297
1529930398.8814774,2300,0.2467973679304123
1529930611.6731524,2400,0.2468242645263672
1529930824.407788,2500,0.24688349664211273
1529931037.0994792,2600,0.246902197599411
1529931249.8797543,2700,0.24696126580238342
1529931462.6385179,2800,0.24697180092334747
1529931675.336189,2900,0.24707913398742676
1529931888.1210306,3000,0.24713793396949768
1529932816.497261,3100,0.2804271876811981
1529933029.2172556,3200,0.2805081307888031
1529933241.9220183,3300,0.28053492307662964
1529933454.561189,3400,0.28062114119529724
1529933667.3319962,3500,0.2806856334209442
1529933880.006005,3600,0.2807284891605377
1529934092.6973498,3700,0.2807820737361908
1529934305.3581634,3800,0.2808571755886078
1529934518.1260767,3900,0.2808890640735626
1529934730.7616916,4000,0.28098559379577637
1529935655.924284,4100,0.303795725107193
1529935868.6804895,4200,0.3038266599178314
1529936084.7537184,4300,0.30386975407600403
1529936301.5349011,4400,0.3038722574710846
1529936519.0281374,4500,0.30393555760383606
1529936800.7195582,4600,0.3799999952316284
1529937011.4107602,4700,0.375
1529937222.0565028,4800,0.3866666555404663
1529937432.6986332,4900,0.38749998807907104
1529937643.4116929,5000,0.3799999952316284
1529937854.084909,5100,0.375
1529938064.9408422,5200,0.3757142722606659
1529938276.0161479,5300,0.39250001311302185
1529938486.3796084,5400,0.3888888955116272
1529938696.7594008,5500,0.38600000739097595
1529941063.137482,5600,0.4300000071525574
1529941273.575038,5700,0.4050000011920929
1529941485.4915457,5800,0.4333333373069763
1529941700.9828024,5900,0.41999998688697815
1529941911.747008,6000,0.41999998688697815
1529942124.3075433,6100,0.4300000071525574
1529942335.7255206,6200,0.4342857003211975
1529942545.5683668,6300,0.4312500059604645
1529942755.3809564,6400,0.43444445729255676
1529942965.3519037,6500,0.4399999976158142
1529944273.3245635,6600,0.4665032923221588
1529944485.0542734,6700,0.4663955271244049
1529944696.7629812,6800,0.4664822518825531
1529944908.497334,6900,0.4666655957698822
1529945120.193013,7000,0.4666387140750885
1529945331.8525052,7100,0.4667246341705322
1529945543.5547125,7200,0.4666977524757385
1529945755.272384,7300,0.4665907025337219
1529945967.0394053,7400,0.46672433614730835
1529946178.710785,7500,0.46688953042030334
1529947088.2205107,7600,0.467994749546051
1529947299.9172494,7700,0.4680531620979309
1529947511.6148539,7800,0.46805474162101746
1529947723.306392,7900,0.4680725336074829
1529947934.9689426,8000,0.46805790066719055
1529948146.6126938,8100,0.46810799837112427
1529948358.371354,8200,0.4681660830974579
1529948570.0345738,8300,0.46815142035484314
1529948781.6623979,8400,0.46822553873062134
1529948993.372701,8500,0.4682753384113312
1529949897.626157,8600,0.46963509917259216
1529950109.3149052,8700,0.4697219133377075
1529950321.0168452,8800,0.46975451707839966
1529950532.6667671,8900,0.4697924852371216
1529950744.2983954,9000,0.46980881690979004
1529950955.9693055,9100,0.46983590722084045
1529951167.620965,9200,0.4698522090911865
1529951379.2990813,9300,0.46991702914237976
1529951590.9917262,9400,0.4699710011482239
1529951802.693427,9500,0.46999794244766235
1529952701.7287443,9600,0.46775832772254944
1529952913.333762,9700,0.46779170632362366
1529953124.9241164,9800,0.46785348653793335
1529953336.5063295,9900,0.46789494156837463
1529953548.0805712,10000,0.4679160714149475
1529953759.6812224,10100,0.4679493308067322
1529953971.340515,10200,0.4679906964302063
1529954182.938405,10300,0.46801987290382385
1529954394.501311,10400,0.46805307269096375
1529954606.1844702,10500,0.4680821895599365
1529955499.3524318,10600,0.4677857458591461
1529955710.9580646,10700,0.4678417146205902
1529955922.5817719,10800,0.467878133058548
1529956134.1734636,10900,0.46794700622558594
1529956345.7748466,11000,0.46797364950180054
1529956557.455978,11100,0.4680132269859314
1529956769.0112996,11200,0.4680398404598236
1529956980.5678403,11300,0.46809884905815125
1529957192.1898081,11400,0.46815454959869385
1529957403.797799,11500,0.46820053458213806
1529958291.2694728,11600,0.46639835834503174
1529958502.8398378,11700,0.46641287207603455
1529958714.4466565,11800,0.4664571285247803
1529958926.019616,11900,0.46650680899620056
1529959137.641662,12000,0.46654292941093445
1529959349.157098,12100,0.4665709137916565
1529959560.675075,12200,0.4666178226470947
1529959772.2310398,12300,0.4666809141635895
1529959983.856953,12400,0.46674397587776184
1529960195.3781369,12500,0.46675294637680054
1529961078.602694,12600,0.4668397009372711
1529961292.2430954,12700,0.46687525510787964
1529961507.011189,12800,0.4669084846973419
1529961720.8053367,12900,0.4669532775878906
1529961931.4324894,13000,0.4670073390007019
1529962141.3163965,13100,0.46704280376434326
1529962353.2286925,13200,0.4670782685279846
1529962573.359865,13300,0.467134565114975
1529962786.7105231,13400,0.46715378761291504
1529963002.1180425,13500,0.4671775996685028
1529998237.6636152,13600,0.53125
1529998514.77064,13700,0.5390625
1529998792.2729847,13800,0.5052083134651184
1529999069.0466938,13900,0.51953125
1529999351.6036506,14000,0.535937488079071
1529999630.7019377,14100,0.5442708134651184
1529999907.8316383,14200,0.5535714030265808
1530000185.323211,14300,0.55859375
1530000462.5469925,14400,0.5572916865348816
1530000740.1772141,14500,0.547656238079071
1530002244.9998124,14600,0.5592643022537231
1530002523.7813926,14700,0.5594804286956787
1530002801.914974,14800,0.5597440004348755
1530003080.6920633,14900,0.5599261522293091
1530003358.8311865,15000,0.5598994493484497
1530003637.71186,15100,0.5600166320800781
1530003915.807071,15200,0.5600535869598389
1530004194.5939348,15300,0.5599949359893799
1530004472.6197858,15400,0.5600794553756714
1530004751.3315697,15500,0.5599733591079712
1530005989.1574974,15600,0.5552924275398254
1530006259.4786296,15700,0.5554290413856506
1530006530.2616751,15800,0.5555331707000732
1530006800.486368,15900,0.5555886626243591
1530007071.3209114,16000,0.555724561214447
1530007341.5288944,16100,0.5558521747589111
1530007612.3789368,16200,0.5559473633766174
1530007882.443268,16300,0.5559380650520325
1530008153.0657337,16400,0.5559768676757812
1530008423.1999016,16500,0.5561437010765076
1530009347.8114927,16600,0.550554633140564
1530009618.5800173,16700,0.550632894039154
1530009888.7733974,16800,0.5507379770278931
1530010159.4791498,16900,0.5507676005363464
1530010429.5884511,17000,0.5508455634117126
1530010700.3021305,17100,0.5508965253829956
1530010970.513092,17200,0.5509689450263977
1530011241.3387496,17300,0.5510143637657166
1530011511.4815423,17400,0.5510544180870056
1530011782.3381393,17500,0.551147997379303
1530012715.0932834,17600,0.551896333694458
1530012993.0884607,17700,0.5519301295280457
1530013271.6668634,17800,0.5520082712173462
1530013550.3644512,17900,0.5520742535591125
1530013828.3916368,18000,0.5521563291549683
1530014107.0843701,18100,0.5522100329399109
1530014385.1434467,18200,0.5522556304931641
1530014663.640101,18300,0.552329421043396
1530014941.6468222,18400,0.5524353384971619
1530015223.5338676,18500,0.5524968504905701
1530016157.6864705,18600,0.5478522777557373
1530016441.2452557,18700,0.5478809475898743
1530016724.1742976,18800,0.54794842004776
1530017005.3966873,18900,0.547996461391449
1530017275.5171368,19000,0.5480573773384094
1530017546.2914934,19100,0.548102080821991
1530017816.516588,19200,0.5481241345405579
1530018087.3583076,19300,0.5481849312782288
1530018357.55423,19400,0.5482746362686157
1530018628.21139,19500,0.5483160018920898
1530019547.0606956,19600,0.5458297729492188
1530019817.313215,19700,0.5458705425262451
1530020088.239064,19800,0.5459571480751038
1530020358.4365053,19900,0.54600590467453
1530020629.3343115,20000,0.5460735559463501
1530020899.5364552,20100,0.5461437702178955
1530021170.2714882,20200,0.5461844205856323
1530021440.41628,20300,0.546254575252533
1530021711.1449356,20400,0.5462924242019653
1530021981.4176188,20500,0.5463463664054871
1530022897.15498,20600,0.5457114577293396
1530023167.7720997,20700,0.5457510948181152
1530023437.7622106,20800,0.5457906723022461
1530023708.1908705,20900,0.5458418130874634
1530023981.6213279,21000,0.54590904712677
1530024252.6271784,21100,0.5459693670272827
1530024523.2567668,21200,0.5460480451583862
1530024794.167376,21300,0.5461013317108154
1530025064.5788949,21400,0.5461522936820984
1530025335.611039,21500,0.5462400913238525
1530026251.8765557,21600,0.5466419458389282
1530026522.146102,21700,0.546700656414032
1530026793.085873,21800,0.5467269420623779
1530027063.5377188,21900,0.5467876195907593
1530027334.4877903,22000,0.546838104724884
1530027604.9263055,22100,0.5468825697898865
1530027875.86586,22200,0.5469249486923218
1530028146.3044465,22300,0.5469875335693359
1530028417.190558,22400,0.5470238327980042
1530028687.5358996,22500,0.54706209897995
1530029602.3875628,22600,0.5452858805656433
1530029873.7235773,22700,0.545318603515625
1530030144.2354836,22800,0.5453764796257019
1530030415.1584752,22900,0.5454396605491638
1530030685.656533,23000,0.5454956889152527
1530030956.5659943,23100,0.5455337166786194
1530031226.9901617,23200,0.5455717444419861
1530031498.066264,23300,0.5456276535987854
1530031768.4352446,23400,0.5456566214561462
1530032039.290008,23500,0.545730471611023
1530032952.376462,23600,0.5454241037368774
1530033222.7921882,23700,0.5454697012901306
1530033493.864843,23800,0.5455104112625122
1530033764.3061755,23900,0.5455543398857117
1530034035.4068463,24000,0.5456193089485168
1530034305.809623,24100,0.5456680059432983
1530034576.9740102,24200,0.5457006096839905
1530034847.3810954,24300,0.5457557439804077
1530035118.3542843,24400,0.5458238124847412
1530035388.6816137,24500,0.5458837747573853
1530036299.466284,24600,0.5460401773452759
1530036570.4852216,24700,0.546084463596344
1530036840.8275423,24800,0.5461316704750061
1530037111.801092,24900,0.5461758971214294
1530037382.1443279,25000,0.5462318658828735
1530037653.1600745,25100,0.5462819337844849
1530037923.6018782,25200,0.5463320016860962
1530038194.701851,25300,0.546367347240448
1530038465.202442,25400,0.5464115142822266
1530038736.3182805,25500,0.5464541912078857
1530039646.699693,25600,0.5450071692466736
1530039916.9896436,25700,0.5450546741485596
1530040188.001154,25800,0.545096755027771
1530040458.339372,25900,0.5451375246047974
1530040729.2668204,26000,0.5451809167861938
1530040999.6209586,26100,0.5452229976654053
1530041270.6661818,26200,0.5452677011489868
1530041541.0929,26300,0.5453083515167236
1530041812.1623435,26400,0.5453678965568542
1530042082.5882742,26500,0.5454273819923401
1530042992.2329695,26600,0.5448324680328369
1530043263.282856,26700,0.5448813438415527
1530043533.7021878,26800,0.5449177622795105
1530043804.669169,26900,0.5449528694152832
1530044075.1065104,27000,0.5449954867362976
1530044346.0767283,27100,0.545036792755127
1530044616.4833643,27200,0.5450818538665771
1530044887.5007255,27300,0.5451231598854065
1530045157.9131696,27400,0.545169472694397
1530045429.0051613,27500,0.5452082753181458
1530046338.4485931,27600,0.5439200401306152
1530046608.8622975,27700,0.5439631938934326
1530046880.025061,27800,0.5440109968185425
