Wall time,Step,Value
1529704734.6333048,1935,4.792888164520264
1529704764.7713299,1948,4.527226448059082
1529704970.5586026,2037,4.4478654861450195
1529705109.6698368,2097,4.8437581062316895
1529705320.1107566,2188,4.753794193267822
1529705347.9286642,2200,4.799147129058838
1529705422.0791411,2232,4.575196743011475
1529705435.912118,2238,4.71696662902832
1529705482.1719942,2258,4.695796966552734
1529705493.6724718,2263,4.097263336181641
1529705597.8049488,2308,4.742536544799805
1529705625.670143,2320,4.5694990158081055
1529705787.1543427,2390,4.785650253295898
1529705895.843996,2437,4.478580474853516
1529705935.0242362,2454,5.078668117523193
1529705939.6494524,2456,4.822154998779297
1529705951.1827528,2461,4.515237808227539
1529706009.2317302,2486,4.588781356811523
1529706011.5598104,2487,4.702064037322998
1529706039.257276,2499,4.601356029510498
1529706050.731161,2504,4.708353042602539
1529706117.8358984,2533,4.670897483825684
1529706152.6290343,2548,5.022895336151123
1529706166.5071743,2554,4.649773120880127
1529706471.3836985,2686,4.929289817810059
1529706598.668002,2741,4.715944290161133
1529706711.6349056,2790,4.764118194580078
1529706958.7899396,2897,4.331174850463867
1529707122.832316,2968,4.839374542236328
1529707286.2911391,3039,4.321770191192627
1529707293.2090514,3042,4.465092182159424
1529707426.8702393,3100,4.672976493835449
1529707570.0879352,3162,4.352614879608154
1529707728.8311808,3231,4.2852702140808105
1529707761.1984777,3245,4.291625499725342
1529707765.8077676,3247,4.308414459228516
1529707768.0962358,3248,4.394226551055908
1529707902.1870265,3306,4.577383041381836
1529708306.3267753,3481,4.3085503578186035
1529708624.475336,3619,3.88053560256958
1529708629.0403748,3621,4.409784317016602
1529708744.4934487,3671,4.254192352294922
1529708910.3155003,3742,4.267106533050537
1529709031.2383902,3794,4.437893390655518
1529709080.09554,3815,4.373520374298096
1529709096.2977602,3822,4.258899211883545
1529709344.845314,3929,4.408310890197754
1529709409.819167,3957,4.193434238433838
1529709474.7009406,3985,4.0939788818359375
1529709595.0959554,4037,4.133688449859619
1529709739.1702642,4099,3.9971272945404053
1529709966.2054408,4197,3.9769208431243896
1529710038.1151037,4228,3.786897897720337
1529710049.7737749,4233,4.494138717651367
1529710247.0770109,4318,4.060304641723633
1529710251.6952858,4320,3.9145398139953613
1529710439.5852613,4401,3.8773181438446045
1529710653.6516995,4493,3.910987138748169
1529710693.0542681,4510,4.15514612197876
1529710741.6780086,4531,3.823932409286499
1529711052.872851,4665,3.7883834838867188
1529711062.072167,4669,4.226318359375
1529711080.6000373,4677,4.021081447601318
1529711340.604384,4789,3.812507390975952
1529711373.0967317,4803,3.3857858180999756
1529711461.4707932,4841,3.7932217121124268
1529711489.2723036,4853,3.9457972049713135
1529711586.4391565,4895,3.7070441246032715
1529711764.786449,4972,4.369524002075195
1529711771.8171523,4975,3.7434680461883545
1529711947.9472992,5051,3.457185983657837
1529711952.5433242,5053,3.716662883758545
1529712077.972216,5107,3.9002699851989746
1529712142.987387,5135,3.6810109615325928
1529712386.3934078,5240,3.6078712940216064
1529712595.0868018,5330,3.9560632705688477
1529712632.1961575,5346,3.402801275253296
1529712664.6091394,5360,3.2964706420898438
1529712806.205079,5421,3.8814356327056885
1529714188.1914303,5518,3.834240436553955
1529714263.7419345,5550,3.5933921337127686
1529714569.9087431,5680,4.085353851318359
1529714673.7943208,5724,3.6503970623016357
1529714874.053098,5809,3.41133189201355
1529714913.9965334,5826,3.6563265323638916
1529714921.04416,5829,3.590627431869507
1529715005.9077282,5865,3.697404384613037
1529715022.3527713,5872,3.361802101135254
1529715107.2035449,5908,3.8494632244110107
1529715156.7649515,5929,3.611140489578247
1529715303.1358185,5991,3.470202922821045
1529715350.1808803,6011,3.7727270126342773
1529715611.609435,6122,3.654280185699463
1529715635.0930793,6132,3.312854290008545
1529715797.6034203,6201,3.1173806190490723
1529715828.2156794,6214,3.520418643951416
1529715842.298509,6220,3.791935920715332
1529715872.8639388,6233,3.4015514850616455
1529716007.3037038,6290,3.223278522491455
1529716061.660759,6313,2.975271224975586
1529716073.4151232,6318,3.2598581314086914
1529716212.4448736,6377,3.212125301361084
1529716551.8293526,6521,3.0421297550201416
1529716679.107796,6575,3.393465042114258
1529716747.5598404,6604,3.3757593631744385
1529716874.8040843,6658,2.988345146179199
1529716966.625286,6697,3.4058754444122314
1529716973.6572711,6700,3.2897329330444336
1529717001.822282,6712,3.6298422813415527
1529717074.754614,6743,2.992358684539795
1529717320.239729,6847,3.730963945388794
1529717339.0490546,6855,3.3896067142486572
1529717374.4872067,6870,2.992203712463379
1529717603.4365115,6967,3.7051589488983154
1529717664.8105452,6993,3.1363942623138428
1529717716.5130434,7015,3.3036131858825684
1529717933.8911943,7107,3.6014981269836426
1529717952.7558339,7115,3.490811824798584
1529718049.2421236,7156,2.878124475479126
1529718266.1261756,7248,3.3328239917755127
1529718417.0827043,7312,3.1423537731170654
1529718530.370534,7360,3.36553955078125
1529718584.572546,7383,3.1766273975372314
1529718629.321013,7402,3.1275265216827393
1529718744.5443695,7451,3.3730950355529785
1529718768.0583093,7461,3.1182973384857178
1529718775.0689902,7464,3.117614507675171
1529718810.474299,7479,2.8871278762817383
1529718888.2300007,7512,3.5207014083862305
1529719302.773437,7688,3.1370556354522705
1529719316.8824742,7694,3.4361236095428467
1529719474.5292926,7761,2.772099494934082
1529719540.3932714,7789,3.112732172012329
1529719563.9426906,7799,2.7003173828125
1529719646.533224,7834,3.3909425735473633
1529719804.1681943,7901,3.6036086082458496
1529719879.6987298,7933,3.0953173637390137
1529720018.691727,7992,3.034059524536133
1529720100.9385293,8027,2.8269503116607666
1529720194.8527462,8067,2.9291391372680664
1529720463.5113697,8181,3.0648770332336426
1529720545.9381387,8216,3.0696539878845215
1529720560.1237793,8222,3.2737979888916016
1529720722.6917253,8291,2.984312057495117
1529720826.3796825,8335,3.000265121459961
1529720894.7757401,8364,2.9115607738494873
1529720906.4898384,8369,3.4193637371063232
1529720927.6527097,8378,3.1378324031829834
1529721140.0871477,8468,2.839552402496338
1529721147.1122422,8471,2.46444034576416
1529721213.134023,8499,2.7537763118743896
1529721236.6973653,8509,2.747598886489868
1529721373.4405904,8567,2.8670198917388916
1529721456.222393,8602,2.718815565109253
1529721536.478485,8636,2.8545424938201904
1529721678.1195655,8696,2.807973861694336
1529721970.1632504,8820,2.958578109741211
1529722109.3023696,8879,2.7958734035491943
1529722170.462089,8905,3.159022569656372
1529722177.5621753,8908,2.809579849243164
1529722227.002211,8929,2.7883801460266113
1529722243.503882,8936,3.1824097633361816
1529722379.8565955,8994,3.1453752517700195
1529722393.9616091,9000,2.8389971256256104
1529722525.872577,9056,2.6499972343444824
1529722928.6842737,9227,2.7986955642700195
1529722945.101963,9234,2.968259334564209
1529723008.7691097,9261,3.1161980628967285
1529723140.7335322,9317,3.2771100997924805
1529723216.0955703,9349,2.628481388092041
1529723366.7753172,9413,2.892547607421875
1529723421.1830065,9436,3.106757164001465
1529723498.741969,9469,3.244227409362793
1529723685.0052602,9548,3.0356802940368652
1529723701.4666376,9555,2.7085888385772705
1529723732.189254,9568,3.288743495941162
1529723873.4974234,9628,2.5162363052368164
1529723944.1677518,9658,3.1508071422576904
1529723998.4303255,9681,2.5582334995269775
1529724040.928025,9699,2.8657748699188232
1529724383.059757,9844,2.422758102416992
1529724533.6740272,9908,2.703827142715454
1529724889.4002697,10059,2.8696725368499756
1529724950.6143417,10085,2.4094884395599365
1529725148.7739313,10169,2.8382320404052734
1529725402.7180924,10277,2.771373987197876
1529725419.2646542,10284,2.4460031986236572
1529725685.4179873,10397,2.8095743656158447
1529725692.4707065,10400,2.53233003616333
1529725741.9442618,10421,2.743344306945801
1529725880.988708,10480,2.740199565887451
1529725904.6093163,10490,2.6687004566192627
1529725982.3126945,10523,2.3332877159118652
1529726182.7921965,10608,2.7723095417022705
1529726222.8116908,10625,2.560225248336792
1529726255.8675408,10639,2.0980958938598633
1529726293.477461,10655,2.4292116165161133
1529726333.554401,10672,2.9519548416137695
1529726427.6148367,10712,2.512808084487915
1529726536.1067076,10758,2.4592669010162354
1529726538.4802215,10759,2.1612610816955566
1529726590.3867426,10781,2.0641021728515625
1529726672.5647628,10816,2.835761070251465
1529726733.8905792,10842,2.384401559829712
1529726755.2208905,10851,2.1572203636169434
1529726878.9633543,10903,2.229321241378784
1529726886.1475265,10906,2.649224281311035
1529726966.2127357,10940,2.8941357135772705
1529726975.6079192,10944,2.2212297916412354
1529727029.737026,10967,2.6449978351593018
1529727043.8951073,10973,2.403571128845215
1529727048.602159,10975,2.5997610092163086
1529727142.640925,11015,2.50264048576355
1529727156.841379,11021,2.5729024410247803
1529727199.2895224,11039,2.571446180343628
1529727350.5855696,11103,2.4804859161376953
1529727395.2753994,11122,2.8509321212768555
1529727416.47188,11131,2.393082618713379
1529727577.2463157,11199,2.581953525543213
1529727581.9570646,11201,2.4133870601654053
1529727723.3905537,11261,2.1704726219177246
1529728098.2553263,11420,2.649564266204834
1529728222.9366379,11473,2.3559772968292236
1529728270.29784,11493,2.3305323123931885
1529728343.3718643,11524,2.699960947036743
1529728364.4965923,11533,2.682435989379883
1529728404.7867048,11550,2.3010964393615723
1529728444.9919305,11567,2.380011796951294
1529728638.2299335,11649,2.297165870666504
1529728692.5163746,11672,2.209927558898926
1529728725.447332,11686,2.3644402027130127
1529728899.996108,11760,2.145324468612671
1529729168.6746323,11874,2.396088123321533
1529729395.0224242,11970,2.105931043624878
1529729406.8779228,11975,2.05725359916687
1529729491.774389,12011,2.1227495670318604
1529729564.7997353,12042,1.9623773097991943
1529729793.0230951,12139,2.482311248779297
1529729854.2094166,12165,2.5298404693603516
1529729863.5893126,12169,1.931351900100708
1529729901.1915777,12185,2.447049856185913
1529730000.3677278,12227,1.9874999523162842
1529730151.169112,12291,2.230109930038452
1529730158.224919,12294,2.411607265472412
1529730195.8402789,12310,2.122545003890991
1529730421.9203699,12406,1.939245581626892
1529730546.8814144,12459,2.2931413650512695
1529730770.7817562,12554,2.6605498790740967
1529731048.887753,12672,2.743626356124878
1529731114.802809,12700,2.036787509918213
1529731254.024935,12759,2.342679262161255
1529731364.653104,12806,2.1894288063049316
1529731534.02536,12878,2.1151418685913086
1529731578.650201,12897,2.353900194168091
1529731680.2627237,12940,2.1956491470336914
1529731863.8140004,13018,2.5121567249298096
1529731903.8850842,13035,1.92546808719635
1529731967.5426922,13062,2.157059669494629
1529732017.0788105,13083,1.9391534328460693
1529732045.487135,13095,2.2990643978118896
1529732080.7305827,13110,2.2546114921569824
1529732090.2630126,13114,2.3742058277130127
1529732130.5566719,13131,2.193958044052124
1529732215.3628783,13167,2.0884451866149902
1529732309.8044798,13207,2.15580415725708
1529732387.53242,13240,2.3626561164855957
1529732646.7182214,13350,2.140206813812256
1529732771.916215,13403,2.4427051544189453
1529732781.2983649,13407,2.2781624794006348
1529732828.5258312,13427,2.049262046813965
1529732944.060811,13476,1.7702131271362305
1529733012.3120203,13505,1.9996942281723022
1529733111.2079456,13547,1.8525046110153198
1529733231.539181,13598,1.919541835784912
1529733285.6976287,13621,2.4117419719696045
1529733424.708319,13680,2.434295654296875
1529733431.7941623,13683,1.9290252923965454
1529733585.4313946,13748,2.258657932281494
1529733653.7339768,13777,2.250946521759033
1529733733.89895,13811,2.2281110286712646
1529733816.3338034,13846,1.8343125581741333
1529733908.4554152,13885,2.3388521671295166
1529734125.455237,13977,2.186393976211548
1529734177.6283643,13999,2.1518454551696777
1529734370.642949,14081,2.11039137840271
1529734702.9786196,14222,1.8775523900985718
1529734858.8243058,14288,2.698432683944702
1529734875.3252437,14295,1.5614453554153442
1529734896.5491247,14304,2.4162707328796387
1529734936.558593,14321,2.0589475631713867
1529734964.8644357,14333,1.8604841232299805
1529734978.9966915,14339,2.1443681716918945
1529735118.019486,14398,2.118992328643799
1529735236.02116,14448,1.832611083984375
1529735346.8277152,14495,2.1070570945739746
1529735431.5948527,14531,1.9462372064590454
1529735487.9716387,14555,2.062305212020874
1529735495.04659,14558,1.9853864908218384
1529735672.0865355,14633,1.77040696144104
1529735686.253328,14639,1.6788979768753052
1529735757.1045983,14669,1.8763002157211304
1529735778.2230709,14678,2.110861301422119
1529735801.7805629,14688,1.9843144416809082
1529736018.8692973,14780,1.7830555438995361
1529736021.2407434,14781,1.7195162773132324
1529736040.148494,14789,1.8311817646026611
1529736049.6522942,14793,2.088047504425049
1529736089.6628568,14810,1.6837294101715088
1529736240.4591455,14874,1.8126503229141235
1529736285.2935433,14893,2.078493595123291
1529736365.5852304,14927,1.7579832077026367
1529736603.8988562,15028,1.6809165477752686
1529736752.4291315,15091,1.8177107572555542
1529736860.6688168,15137,1.9185904264450073
1529736964.2970965,15181,1.7019412517547607
1529737008.9028301,15200,1.9363261461257935
1529737166.814228,15267,2.0211377143859863
1529737303.4158094,15325,1.9934579133987427
1529737357.7201421,15348,1.8837668895721436
1529737654.201614,15474,1.748948574066162
1529737658.9602551,15476,1.6640174388885498
1529737734.3209708,15508,2.1554207801818848
1529737807.432489,15539,1.8346378803253174
1529737946.3128903,15598,1.743483304977417
1529738283.3218815,15741,1.6905364990234375
1529738339.8521132,15765,2.5660953521728516
1529738361.1685174,15774,1.9914870262145996
1529738483.5058992,15826,2.0622661113739014
1529738490.547142,15829,1.5483447313308716
1529738845.9751458,15980,1.6705944538116455
1529738879.2235706,15994,2.0656182765960693
1529739119.616453,16096,1.6103980541229248
1529739169.0274994,16117,1.937576174736023
1529739482.401503,16250,1.731611967086792
1529739652.1070123,16322,2.0743539333343506
1529739706.640541,16344,1.6948720216751099
1529739746.5541563,16361,1.3922719955444336
1529739855.1283104,16407,1.906797170639038
1529739935.1390848,16441,1.3689782619476318
1529740088.0060203,16506,1.3941543102264404
1529740276.5952942,16586,1.6371591091156006
1529740288.3175173,16591,1.6339935064315796
1529740455.7429771,16662,1.6392762660980225
1529740540.54616,16698,1.7023227214813232
1529740655.7593198,16747,1.7099249362945557
1529740802.0217974,16809,1.9529027938842773
1529740804.393447,16810,1.50836980342865
1529740884.4961958,16844,1.5067451000213623
1529740917.4239113,16858,1.5277061462402344
1529741016.4647083,16900,1.7388103008270264
1529741410.015488,17067,1.795316457748413
1529741483.1159124,17098,1.8379052877426147
1529741563.1845417,17132,1.5720807313919067
1529741730.2967339,17203,1.8070563077926636
1529741817.6509488,17240,2.2510619163513184
1529741895.3869402,17273,1.3667587041854858
1529741937.6653142,17291,1.7093918323516846
1529741942.372355,17293,1.7885088920593262
1529741996.468134,17316,1.9020648002624512
1529741998.812087,17317,1.8386651277542114
1529742001.1735065,17318,1.4258677959442139
1529742008.2438645,17321,1.7989600896835327
1529742053.1103556,17340,1.5769108533859253
1529742135.7573328,17375,1.5413011312484741
1529742208.8490403,17406,1.54172945022583
1529742300.7874646,17445,1.7326198816299438
1529742324.3262753,17455,1.5991398096084595
1529742533.9522123,17544,1.4806305170059204
1529742567.014456,17558,1.5500907897949219
1529742635.3158784,17587,1.4922833442687988
1529742654.1803443,17595,1.1641924381256104
1529742722.4459522,17624,1.4724888801574707
1529742955.3063014,17723,1.2773512601852417
1529743499.2430556,17954,2.2406809329986572
1529743558.1994145,17979,1.8865734338760376
1529743565.2290792,17982,1.4914512634277344
1529743586.410533,17991,1.130730390548706
1529743652.6112254,18019,1.8990728855133057
1529743734.9946327,18054,1.4057130813598633
1529743763.4785204,18066,1.2104074954986572
1529743914.426708,18130,1.4328210353851318
1529744233.4087749,18265,1.259933590888977
1529744360.6629846,18319,1.5571774244308472
1529744673.6956708,18452,1.5388678312301636
1529744676.0611904,18453,1.441660761833191
1529745005.9898217,18593,1.630885362625122
1529745290.8857377,18714,1.8140501976013184
1529745307.4781992,18721,1.2908778190612793
1529745601.6294618,18846,1.386530876159668
1529745714.9920487,18894,1.4328949451446533
1529745868.3840966,18959,1.2218303680419922
1529745913.2386217,18978,1.4722497463226318
1529745979.2587738,19006,1.5134657621383667
1529746030.9677908,19028,1.253784418106079
1529746080.4606473,19049,1.5455536842346191
1529746241.0525296,19117,1.0290822982788086
1529746365.9684365,19170,1.4721689224243164
1529746502.6845613,19228,1.4247345924377441
1529746606.2814348,19272,1.6090627908706665
1529746674.3878934,19301,1.7603318691253662
1529747110.130964,19486,1.4155648946762085
1529747145.5796509,19501,1.5360000133514404
1529747152.5893617,19504,1.4138004779815674
1529747204.476176,19526,1.3919804096221924
1529747218.5676343,19532,1.5653815269470215
1529747331.6551297,19580,1.3392791748046875
1529747367.1034727,19595,1.2139899730682373
1529747475.63355,19641,1.4610793590545654
1529747508.6423662,19655,1.259163498878479
1529747534.5030615,19666,1.5833364725112915
1529747664.15111,19721,1.2705496549606323
1529747689.9689023,19732,1.496516466140747
1529747704.1122358,19738,1.5362486839294434
1529747843.0558064,19797,1.1393600702285767
1529747906.5639336,19824,1.2309056520462036
1529747960.7823098,19847,1.6844940185546875
1529748125.6696832,19917,1.417439579963684
1529748177.662213,19939,1.41796875
1529748255.7643569,19972,1.5405116081237793
1529748295.8198104,19989,1.8654507398605347
1529748312.3708425,19996,1.5884132385253906
1529748406.743625,20036,1.3874019384384155
1529748449.0283287,20054,1.4398976564407349
1529748463.0866716,20060,1.3963279724121094
1529748470.1067898,20063,1.5455849170684814
1529748649.131853,20139,1.1805081367492676
1529748651.4699957,20140,1.208859920501709
1529748762.1258996,20187,1.6154890060424805
1529748835.1650808,20218,1.3189430236816406
1529748898.6386092,20245,1.2386001348495483
1529748905.7212946,20248,1.5200048685073853
1529748917.4820402,20253,1.4344123601913452
1529749049.4941998,20309,1.2806639671325684
1529749084.898324,20324,1.4477707147598267
1529749110.757677,20335,1.3260352611541748
1529749225.932023,20384,1.0076323747634888
1529749360.5687838,20441,1.3913935422897339
1529749466.5538917,20486,1.2506989240646362
1529749563.360031,20527,1.2335309982299805
1529749593.9920425,20540,1.4010003805160522
1529749596.3567343,20541,1.4088891744613647
1529749648.262658,20563,1.322517991065979
1529749660.0446796,20568,1.748862624168396
1529749685.8267188,20579,1.2961558103561401
1529749947.2378132,20690,1.7113707065582275
1529749996.7082386,20711,1.4957472085952759
1529750159.2045207,20780,1.314438819885254
1529750166.3474627,20783,1.5120234489440918
1529750168.6782715,20784,1.4880157709121704
1529750281.6975017,20832,1.1611523628234863
1529750338.0566618,20856,1.5083290338516235
1529750474.6400635,20914,1.3598653078079224
1529750648.8800788,20988,1.1156895160675049
1529750742.979053,21028,1.5387463569641113
1529750836.9937587,21068,1.4350957870483398
1529750867.8606913,21081,1.3374727964401245
1529751019.1376464,21145,1.3921512365341187
1529751172.5158145,21210,1.3584725856781006
1529751226.4179256,21233,1.185866117477417
1529751423.3420196,21317,0.8732918500900269
1529751430.4255848,21320,1.4126129150390625
1529751442.1463263,21325,1.1819456815719604
1529751599.3943005,21392,0.8019599318504333
1529751641.8489857,21410,1.3690565824508667
1529751817.5825458,21485,1.3496414422988892
1529751908.890677,21524,1.511769413948059
1529752279.688518,21682,1.3733729124069214
1529752378.3079953,21724,1.382835865020752
1529752380.7083545,21725,1.2457911968231201
1529752534.4209816,21790,1.1781413555145264
1529752548.3203692,21796,1.4666540622711182
1529752608.2050214,21822,1.1332591772079468
1529752656.674673,21843,1.4760974645614624
1529752670.5259037,21849,1.0913666486740112
1529752945.0546682,21968,1.4438356161117554
1529753018.9203672,22000,1.6893372535705566
1529753035.046879,22007,1.321221947669983
1529753529.5766587,22221,1.2587529420852661
1529753587.2439685,22246,0.8724101781845093
1529753617.3224235,22259,1.9369372129440308
1529753679.712527,22286,1.2003533840179443
1529753695.7296848,22293,1.182724118232727
1529753732.679965,22309,1.0177130699157715
1529753751.06638,22317,1.2990484237670898
1529753783.3252316,22331,1.4395110607147217
1529753847.9187682,22359,1.3587348461151123
1529754007.0763652,22428,1.5749369859695435
1529754013.988928,22431,1.415154218673706
1529754110.9885836,22473,1.0907964706420898
1529754191.6015098,22508,1.0605584383010864
1529754278.8725142,22545,1.2895869016647339
1529754490.264178,22636,1.1148929595947266
1529754775.7292473,22759,1.2385636568069458
1529754791.9723072,22766,1.039442777633667
1529754819.695644,22778,1.038955807685852
1529754937.9541063,22829,1.3648005723953247
1529754965.7278357,22841,1.308455467224121
1529755174.661405,22931,1.2928276062011719
1529755181.6842887,22934,1.4735151529312134
1529755522.8115463,23081,1.0846365690231323
1529755532.0490453,23085,1.3004145622253418
1529755631.7368293,23128,1.3959013223648071
1529755657.161799,23139,1.0661982297897339
1529755668.6966982,23144,1.477566123008728
1529755680.262178,23149,1.337125539779663
1529755759.1948686,23183,1.5024696588516235
1529755782.5216517,23193,1.2288134098052979
1529755842.8557715,23219,0.9067170023918152
1529755947.0983856,23264,1.1186662912368774
1529756000.348002,23287,1.2857635021209717
1529756118.6775522,23338,1.3292001485824585
1529756174.35326,23362,1.1807875633239746
1529756218.3521142,23381,1.2643096446990967
1529756250.9129725,23395,0.8758215308189392
1529756327.3658187,23428,1.0236022472381592
1529756589.7697709,23541,1.3612010478973389
1529756703.324443,23590,0.8707191944122314
1529756891.6161325,23671,0.9240588545799255
1529756917.1202033,23682,0.9961013793945312
1529756963.5099518,23702,1.6126044988632202
1529757102.739229,23762,0.9078044891357422
1529757132.8607433,23775,1.1106375455856323
1529757218.5568013,23812,1.2066547870635986
1529757264.9082534,23832,1.219772458076477
1529757513.0730941,23939,1.035599946975708
1529757840.2966146,24080,1.2027466297149658
1529757930.8916557,24119,0.9959303140640259
1529757997.9212773,24148,1.0702916383743286
1529758088.4062815,24187,1.108263373374939
1529758199.7011902,24235,1.1825156211853027
1529758311.1146376,24283,1.1067640781402588
1529758315.8086917,24285,1.1033817529678345
1529758334.4503853,24293,1.0620756149291992
1529758404.1263478,24323,1.146453857421875
1529758457.522375,24346,1.4800642728805542
1529758622.0405896,24417,0.697283148765564
1529758949.0062346,24558,1.2559508085250854
1529759097.3980827,24622,1.2710646390914917
1529759204.031644,24668,0.9179183840751648
1529759273.620002,24698,1.1070200204849243
1529759324.7007797,24720,0.7859965562820435
1529759343.2367852,24728,0.9455023407936096
1529759626.8101184,24850,0.7021792531013489
1529759696.1245599,24880,1.2398712635040283
1529759747.44517,24902,1.4967046976089478
1529759824.017133,24935,1.228834867477417
1529759995.8349214,25009,0.9066002368927002
1529760086.3911304,25048,1.151699185371399
1529760285.7472746,25134,1.2742350101470947
1529760455.1335795,25207,1.0084699392318726
1529760513.1014738,25232,1.2021392583847046
1529760543.308511,25245,1.2117588520050049
1529760564.3116543,25254,1.3191899061203003
1529760747.279641,25333,1.216343641281128
1529760884.3433259,25392,1.1246370077133179
1529761148.6319695,25506,1.1671314239501953
1529761183.3749053,25521,1.0712774991989136
1529761366.4942365,25600,0.8796803951263428
1529761568.1943796,25687,1.060531497001648
1529761774.3073647,25776,1.1512237787246704
1529761860.3443587,25813,0.9409326910972595
1529761941.2481198,25848,1.3626214265823364
1529762017.7218225,25881,0.8944038152694702
1529762112.8331306,25922,0.905292809009552
1529762363.475432,26030,0.7228214740753174
1529762400.5077188,26046,1.066781997680664
1529762449.2164593,26067,0.8397306799888611
1529762470.1031406,26076,0.6014664173126221
1529762507.0506618,26092,1.0049467086791992
1529762652.9627955,26155,1.3841066360473633
1529762655.2795024,26156,0.8771808743476868
1529762687.6307046,26170,1.1160502433776855
1529762972.0855303,26293,0.8246108293533325
1529762997.627651,26304,0.9309403300285339
1529763229.590704,26404,1.0469306707382202
1529763384.6265633,26471,1.0253913402557373
1529763481.9833512,26513,1.1739869117736816
1529763847.998625,26671,0.4813157021999359
1529764042.5840323,26755,1.0321208238601685
1529764047.1854022,26757,1.0231523513793945
1529764142.1122546,26798,0.9182506799697876
1529764144.4339714,26799,0.9468914866447449
1529764211.679781,26828,0.945204496383667
1529764216.2909648,26830,0.9632049798965454
1529764445.7485492,26929,0.9412550926208496
1529764793.5153613,27079,0.7674618363380432
1529764942.0460994,27143,0.9961003065109253
1529764955.8963451,27149,0.7490370273590088
1529764969.9220204,27155,1.0442132949829102
1529764979.1675134,27159,0.7998564839363098
1529764981.4887257,27160,1.0725820064544678
1529765154.270129,27235,0.7721738219261169
1529765252.2166598,27275,1.0117793083190918
1529765381.6309984,27330,1.0347888469696045
1529765664.3131542,27450,0.9298076033592224
1529765683.164885,27458,1.0927155017852783
1529765796.3894515,27506,0.9393163919448853
1529765947.3957984,27570,0.7581485509872437
1529765954.4831142,27573,0.72712242603302
1529766027.7637596,27604,1.0132708549499512
1529766051.5569868,27614,1.083390235900879
1529766068.1475725,27621,0.8819664120674133
1529766110.6680646,27639,1.105593204498291
1529766245.0670745,27696,1.0652060508728027
1529766348.8121424,27740,0.9221755862236023
1529766551.2325346,27826,0.9594194293022156
1529766765.5882516,27917,0.7764672040939331
1529766770.301285,27919,1.1636234521865845
1529766845.7316582,27951,0.9492016434669495
1529766888.31423,27969,0.6615496873855591
1529767554.5939202,28252,0.6562116146087646
1529767615.8299158,28278,1.0840932130813599
1529767719.805957,28322,0.5702238082885742
1529767849.6901631,28377,1.1415894031524658
1529767995.733913,28439,0.8761263489723206
1529768026.3824546,28452,0.9175794124603271
1529768243.06289,28544,0.9383023977279663
1529768311.2676377,28573,0.8556628227233887
1529768403.179851,28612,0.7370777130126953
1529768556.5524514,28677,0.8274279236793518
1529769062.7421632,28892,1.0466052293777466
1529769248.842534,28971,0.8526570200920105
1529769310.1370597,28997,0.8610131740570068
1529769361.9649885,29019,0.9648737907409668
1529769406.8054504,29038,1.2065930366516113
1529769454.0262415,29058,0.7593986392021179
1529769465.790998,29063,0.7359539866447449
1529769503.4272707,29079,0.75312340259552
1529769531.6635907,29091,1.1129350662231445
1529769569.2787676,29107,0.8084836006164551
1529769632.771744,29134,1.3403419256210327
